"key","number","candidateScore","partyC","partyName"
"BKK_33_12","12",1078,762,"ไทยสร้างไทย"
"BKK_33_15","15",1041,743,"พลังประชารัฐ"
"BKK_33_11","11",905,719,"เสรีรวมไทย"
"BKK_33_2","2",791,706,"ชาติพัฒนากล้า"
"BKK_33_9","9",651,769,"ไทยภักดี"
"BKK_33_4","4",229,729,"เส้นด้าย"
"BKK_33_8","8",215,721,"เพื่อชาติ"
"BKK_33_3","3",153,738,"เพื่อชาติไทย"
"BKK_33_16","16",150,765,"ไทยสมาร์ท"
"BKK_33_14","14",142,761,"พลังสังคมใหม่"
"BKK_33_10","10",88,727,"ทางเลือกใหม่"
"BKK_4_2","2",33381,726,"ก้าวไกล"
"BKK_4_5","5",14908,701,"ประชาธิปัตย์"
"BKK_4_10","10",12992,763,"รวมไทยสร้างชาติ"
"BKK_4_11","11",10901,705,"เพื่อไทย"
"BKK_4_1","1",9643,709,"ภูมิใจไทย"
"BKK_4_12","12",983,706,"ชาติพัฒนากล้า"
"BKK_4_4","4",589,762,"ไทยสร้างไทย"
"BKK_4_7","7",541,719,"เสรีรวมไทย"
"BKK_4_8","8",506,743,"พลังประชารัฐ"
"BKK_4_9","9",275,721,"เพื่อชาติ"
"BKK_4_3","3",273,769,"ไทยภักดี"
"BKK_4_6","6",127,738,"เพื่อชาติไทย"
"BKK_4_14","14",101,749,"ประชาไทย"
"BKK_4_13","13",81,702,"ประชากรไทย"
"BKK_4_15","15",67,742,"คลองไทย"
"BKK_5_12","12",47147,726,"ก้าวไกล"
"BKK_5_11","11",15886,763,"รวมไทยสร้างชาติ"
"BKK_5_5","5",15443,705,"เพื่อไทย"
"BKK_5_8","8",9693,709,"ภูมิใจไทย"
"BKK_5_1","1",1835,701,"ประชาธิปัตย์"
"BKK_5_13","13",1627,706,"ชาติพัฒนากล้า"
"BKK_5_9","9",816,719,"เสรีรวมไทย"
"BKK_5_7","7",783,762,"ไทยสร้างไทย"
"BKK_5_4","4",763,743,"พลังประชารัฐ"
"BKK_5_2","2",305,729,"เส้นด้าย"
"BKK_5_3","3",289,769,"ไทยภักดี"
"BKK_5_14","14",190,727,"ทางเลือกใหม่"
"BKK_5_6","6",177,721,"เพื่อชาติ"
"BKK_5_10","10",124,742,"คลองไทย"
"BKK_6_3","3",46082,726,"ก้าวไกล"
"BKK_6_4","4",24040,763,"รวมไทยสร้างชาติ"
"BKK_6_1","1",16718,705,"เพื่อไทย"
"BKK_6_9","9",3966,701,"ประชาธิปัตย์"
"BKK_6_6","6",3361,709,"ภูมิใจไทย"
"BKK_6_12","12",2574,729,"เส้นด้าย"
"BKK_6_10","10",1939,743,"พลังประชารัฐ"
"BKK_6_11","11",1460,706,"ชาติพัฒนากล้า"
"BKK_6_8","8",921,762,"ไทยสร้างไทย"
"BKK_6_14","14",646,707,"ชาติไทยพัฒนา"
"BKK_6_5","5",625,719,"เสรีรวมไทย"
"BKK_6_13","13",368,769,"ไทยภักดี"
"BKK_6_7","7",321,770,"แนวทางใหม่"
"BKK_6_2","2",225,721,"เพื่อชาติ"
"BKK_6_15","15",68,727,"ทางเลือกใหม่"
"BKK_6_16","16",0,765,"ไทยสมาร์ท"
"BKK_7_7","7",45050,726,"ก้าวไกล"
"BKK_7_1","1",24882,763,"รวมไทยสร้างชาติ"
"BKK_7_8","8",17266,705,"เพื่อไทย"
"BKK_7_3","3",2283,701,"ประชาธิปัตย์"
"BKK_7_12","12",1296,743,"พลังประชารัฐ"
"BKK_7_9","9",1287,706,"ชาติพัฒนากล้า"
"BKK_7_6","6",701,719,"เสรีรวมไทย"
"BKK_7_2","2",618,762,"ไทยสร้างไทย"
"BKK_7_10","10",391,709,"ภูมิใจไทย"
"BKK_7_5","5",288,727,"ทางเลือกใหม่"
"BKK_7_14","14",264,769,"ไทยภักดี"
"BKK_7_4","4",252,729,"เส้นด้าย"
"BKK_7_11","11",185,733,"ไทยศรีวิไลย์"
"BKK_7_15","15",106,721,"เพื่อชาติ"
"BKK_7_13","13",106,777,"เปลี่ยนอนาคต"
"BKK_8_5","5",40011,726,"ก้าวไกล"
"BKK_8_2","2",25174,705,"เพื่อไทย"
"BKK_8_12","12",18207,763,"รวมไทยสร้างชาติ"
"BKK_8_14","14",8261,701,"ประชาธิปัตย์"
"BKK_8_7","7",5431,743,"พลังประชารัฐ"
"BKK_8_10","10",2259,706,"ชาติพัฒนากล้า"
"BKK_8_3","3",896,762,"ไทยสร้างไทย"
"BKK_8_11","11",811,709,"ภูมิใจไทย"
"BKK_8_4","4",580,719,"เสรีรวมไทย"
"BKK_8_1","1",516,729,"เส้นด้าย"
"BKK_8_8","8",414,769,"ไทยภักดี"
"BKK_8_6","6",223,727,"ทางเลือกใหม่"
"BKK_8_9","9",208,738,"เพื่อชาติไทย"
"BKK_8_13","13",202,721,"เพื่อชาติ"
"BKK_8_15","15",108,761,"พลังสังคมใหม่"
"BKK_8_16","16",91,702,"ประชากรไทย"
"BKK_8_19","19",87,749,"ประชาไทย"
"BKK_8_18","18",70,765,"ไทยสมาร์ท"
"BKK_8_17","17",0,742,"คลองไทย"
"BKK_9_10","10",50132,726,"ก้าวไกล"
"BKK_9_2","2",20573,705,"เพื่อไทย"
"BKK_9_7","7",18866,763,"รวมไทยสร้างชาติ"
"BKK_9_8","8",2475,743,"พลังประชารัฐ"
"BKK_9_3","3",2415,706,"ชาติพัฒนากล้า"
"BKK_9_5","5",2372,701,"ประชาธิปัตย์"
"BKK_9_4","4",2026,762,"ไทยสร้างไทย"
"BKK_9_1","1",1006,709,"ภูมิใจไทย"
"BKK_9_9","9",996,719,"เสรีรวมไทย"
"BKK_9_11","11",594,729,"เส้นด้าย"
"BKK_9_6","6",466,769,"ไทยภักดี"
"BKN_1_4","4",25295,709,"ภูมิใจไทย"
"BKN_1_7","7",25007,705,"เพื่อไทย"
"BKN_1_5","5",17325,726,"ก้าวไกล"
"BKN_1_6","6",2239,762,"ไทยสร้างไทย"
"BKN_1_8","8",746,743,"พลังประชารัฐ"
"BKN_1_3","3",666,763,"รวมไทยสร้างชาติ"
"BKN_1_1","1",391,719,"เสรีรวมไทย"
"BKN_1_2","2",291,701,"ประชาธิปัตย์"
"BKN_1_9","9",207,769,"ไทยภักดี"
"BKN_1_10","10",74,742,"คลองไทย"
"BKN_1_11","11",0,702,"ประชากรไทย"
"BKN_2_10","10",26541,709,"ภูมิใจไทย"
"BKN_2_1","1",18713,705,"เพื่อไทย"
"BKN_2_4","4",16568,726,"ก้าวไกล"
"BKN_2_8","8",6350,743,"พลังประชารัฐ"
"BKN_2_7","7",2068,762,"ไทยสร้างไทย"
"BKN_2_2","2",773,763,"รวมไทยสร้างชาติ"
"BKN_2_5","5",772,719,"เสรีรวมไทย"
"BKN_2_3","3",438,739,"รวมแผ่นดิน"
"BKN_2_9","9",353,779,"แรงงานสร้างชาติ"
"BKN_2_11","11",218,769,"ไทยภักดี"
"BKN_2_6","6",130,701,"ประชาธิปัตย์"
"BKN_2_12","12",128,742,"คลองไทย"
"BKN_3_3","3",30277,705,"เพื่อไทย"
"BKN_3_7","7",21524,726,"ก้าวไกล"
"BKN_3_1","1",19239,709,"ภูมิใจไทย"
"BKN_3_5","5",1445,762,"ไทยสร้างไทย"
"BKN_3_4","4",1219,763,"รวมไทยสร้างชาติ"
"BKN_3_2","2",638,719,"เสรีรวมไทย"
"BKN_3_9","9",378,769,"ไทยภักดี"
"BKN_3_6","6",377,701,"ประชาธิปัตย์"
"BKN_3_8","8",160,743,"พลังประชารัฐ"
"BKN_3_10","10",137,774,"ราษฎร์วิถี"
"BKN_3_11","11",0,722,"พลังประชาธิปไตย"
"BRM_1_8","8",36707,709,"ภูมิใจไทย"
"BRM_1_7","7",28324,726,"ก้าวไกล"
"BRM_1_6","6",11054,705,"เพื่อไทย"
"BRM_1_2","2",3315,743,"พลังประชารัฐ"
"BRM_1_3","3",1845,763,"รวมไทยสร้างชาติ"
"BRM_1_1","1",683,719,"เสรีรวมไทย"
"BRM_1_5","5",654,701,"ประชาธิปัตย์"
"BRM_1_4","4",472,762,"ไทยสร้างไทย"
"BRM_1_9","9",427,770,"แนวทางใหม่"
"BRM_1_11","11",153,769,"ไทยภักดี"
"BRM_1_10","10",102,739,"รวมแผ่นดิน"
"BRM_10_2","2",39006,709,"ภูมิใจไทย"
"BRM_10_6","6",16230,726,"ก้าวไกล"
"BRM_10_7","7",15879,705,"เพื่อไทย"
"BRM_10_5","5",3094,763,"รวมไทยสร้างชาติ"
"BRM_10_1","1",882,701,"ประชาธิปัตย์"
"BRM_10_4","4",650,762,"ไทยสร้างไทย"
"BRM_10_9","9",450,743,"พลังประชารัฐ"
"BRM_10_3","3",329,719,"เสรีรวมไทย"
"BRM_10_8","8",307,769,"ไทยภักดี"
"BRM_10_10","10",172,738,"เพื่อชาติไทย"
"BRM_2_1","1",46729,709,"ภูมิใจไทย"
"BRM_2_5","5",16740,726,"ก้าวไกล"
"BRM_2_4","4",10813,705,"เพื่อไทย"
"BRM_2_7","7",3955,743,"พลังประชารัฐ"
"BRM_2_3","3",1324,763,"รวมไทยสร้างชาติ"
"BRM_2_11","11",918,739,"รวมแผ่นดิน"
"BRM_2_2","2",620,719,"เสรีรวมไทย"
"BRM_2_6","6",440,762,"ไทยสร้างไทย"
"BRM_2_8","8",420,701,"ประชาธิปัตย์"
"BRM_2_9","9",212,761,"พลังสังคมใหม่"
"BRM_2_10","10",113,769,"ไทยภักดี"
"BRM_3_6","6",38468,709,"ภูมิใจไทย"
"BRM_3_4","4",20017,726,"ก้าวไกล"
"BRM_3_7","7",15313,705,"เพื่อไทย"
"BRM_3_5","5",1410,763,"รวมไทยสร้างชาติ"
"BRM_3_9","9",797,743,"พลังประชารัฐ"
"BRM_3_1","1",537,762,"ไทยสร้างไทย"
"BRM_3_3","3",473,719,"เสรีรวมไทย"
"BRM_3_11","11",291,749,"ประชาไทย"
"BRM_3_8","8",276,701,"ประชาธิปัตย์"
"BRM_3_2","2",248,761,"พลังสังคมใหม่"
"BRM_3_12","12",164,737,"พลังปวงชนไทย"
"BRM_3_10","10",67,769,"ไทยภักดี"
"BRM_4_3","3",37706,709,"ภูมิใจไทย"
"BRM_4_8","8",24054,705,"เพื่อไทย"
"BRM_4_4","4",11965,726,"ก้าวไกล"
"BRM_4_7","7",1210,743,"พลังประชารัฐ"
"BRM_4_5","5",1007,763,"รวมไทยสร้างชาติ"
"BRM_4_2","2",427,701,"ประชาธิปัตย์"
"BRM_4_1","1",310,719,"เสรีรวมไทย"
"BRM_4_6","6",216,762,"ไทยสร้างไทย"
"BRM_4_11","11",86,737,"พลังปวงชนไทย"
"BRM_4_10","10",78,769,"ไทยภักดี"
"BRM_4_9","9",0,761,"พลังสังคมใหม่"
"BRM_5_6","6",47746,709,"ภูมิใจไทย"
"BRM_5_2","2",17144,705,"เพื่อไทย"
"BRM_5_4","4",14179,726,"ก้าวไกล"
"BRM_5_7","7",1731,701,"ประชาธิปัตย์"
"BRM_5_3","3",1209,763,"รวมไทยสร้างชาติ"
"BRM_5_5","5",977,762,"ไทยสร้างไทย"
"BRM_5_1","1",832,743,"พลังประชารัฐ"
"BRM_5_9","9",274,769,"ไทยภักดี"
"BRM_5_8","8",169,719,"เสรีรวมไทย"
"BRM_5_10","10",61,742,"คลองไทย"
"BRM_6_3","3",35229,709,"ภูมิใจไทย"
"BRM_6_2","2",20226,705,"เพื่อไทย"
"BRM_6_5","5",17315,726,"ก้าวไกล"
"BRM_6_7","7",2583,743,"พลังประชารัฐ"
"BRM_6_4","4",2474,763,"รวมไทยสร้างชาติ"
"BRM_6_9","9",972,762,"ไทยสร้างไทย"
"BRM_6_1","1",864,701,"ประชาธิปัตย์"
"BRM_6_6","6",563,732,"ไทยธรรม"
"BRM_6_8","8",498,719,"เสรีรวมไทย"
"BRM_6_12","12",384,770,"แนวทางใหม่"
"BRM_6_11","11",176,769,"ไทยภักดี"
"BRM_6_10","10",122,738,"เพื่อชาติไทย"
"BRM_7_4","4",28685,709,"ภูมิใจไทย"
"BRM_7_10","10",28470,705,"เพื่อไทย"
"BRM_7_2","2",18535,726,"ก้าวไกล"
"BRM_7_7","7",1164,770,"แนวทางใหม่"
"BRM_7_5","5",1138,763,"รวมไทยสร้างชาติ"
"BRM_7_1","1",831,701,"ประชาธิปัตย์"
"BRM_7_3","3",762,743,"พลังประชารัฐ"
"BRM_7_6","6",724,762,"ไทยสร้างไทย"
"BRM_7_11","11",630,719,"เสรีรวมไทย"
"BRM_7_9","9",338,741,"แผ่นดินธรรม"
"BRM_7_12","12",250,769,"ไทยภักดี"
"BRM_7_13","13",178,742,"คลองไทย"
"BRM_7_8","8",177,721,"เพื่อชาติ"
"BRM_8_7","7",34429,709,"ภูมิใจไทย"
"BRM_8_1","1",23148,726,"ก้าวไกล"
"BRM_8_6","6",16600,705,"เพื่อไทย"
"BRM_8_2","2",8327,743,"พลังประชารัฐ"
"BRM_8_4","4",1190,763,"รวมไทยสร้างชาติ"
"BRM_8_3","3",650,701,"ประชาธิปัตย์"
"BRM_8_5","5",495,755,"เพื่ออนาคตไทย"
"BRM_8_8","8",467,762,"ไทยสร้างไทย"
"BRM_8_9","9",393,719,"เสรีรวมไทย"
"BRM_8_11","11",279,738,"เพื่อชาติไทย"
"BRM_8_10","10",161,769,"ไทยภักดี"
"BRM_9_5","5",45059,709,"ภูมิใจไทย"
"BRM_9_3","3",24682,705,"เพื่อไทย"
"BRM_9_8","8",9682,726,"ก้าวไกล"
"BRM_9_6","6",839,763,"รวมไทยสร้างชาติ"
"BRM_9_7","7",817,739,"รวมแผ่นดิน"
"BRM_9_2","2",591,743,"พลังประชารัฐ"
"BRM_9_1","1",406,701,"ประชาธิปัตย์"
"BRM_9_9","9",389,719,"เสรีรวมไทย"
"BRM_9_4","4",370,762,"ไทยสร้างไทย"
"BRM_9_11","11",93,737,"พลังปวงชนไทย"
"BRM_9_10","10",91,769,"ไทยภักดี"
"CBI_1_4","4",36463,726,"ก้าวไกล"
"CBI_1_9","9",32542,763,"รวมไทยสร้างชาติ"
"CBI_1_5","5",27787,705,"เพื่อไทย"
"CBI_1_8","8",751,701,"ประชาธิปัตย์"
"CBI_1_7","7",540,743,"พลังประชารัฐ"
"CBI_1_6","6",539,719,"เสรีรวมไทย"
"CBI_1_1","1",445,709,"ภูมิใจไทย"
"CBI_1_2","2",434,762,"ไทยสร้างไทย"
"CBI_1_3","3",403,769,"ไทยภักดี"
"CBI_1_11","11",85,765,"ไทยสมาร์ท"
"CBI_1_10","10",57,742,"คลองไทย"
"CBI_10_3","3",27461,743,"พลังประชารัฐ"
"CBI_10_7","7",27387,705,"เพื่อไทย"
"CBI_10_5","5",25957,726,"ก้าวไกล"
"CBI_10_1","1",5087,763,"รวมไทยสร้างชาติ"
"CBI_10_2","2",455,762,"ไทยสร้างไทย"
"CBI_10_10","10",419,701,"ประชาธิปัตย์"
"CBI_10_9","9",348,721,"เพื่อชาติ"
"CBI_10_8","8",339,709,"ภูมิใจไทย"
"CBI_10_4","4",283,769,"ไทยภักดี"
"CBI_10_11","11",225,742,"คลองไทย"
"CBI_10_6","6",0,719,"เสรีรวมไทย"
"CBI_2_3","3",30162,726,"ก้าวไกล"
"CBI_2_4","4",23381,763,"รวมไทยสร้างชาติ"
"CBI_2_1","1",20667,705,"เพื่อไทย"
"CBI_2_2","2",8612,743,"พลังประชารัฐ"
"CBI_2_7","7",528,701,"ประชาธิปัตย์"
"CBI_2_6","6",362,762,"ไทยสร้างไทย"
"CBI_2_8","8",354,719,"เสรีรวมไทย"
"CBI_2_5","5",275,709,"ภูมิใจไทย"
"CBI_2_9","9",251,769,"ไทยภักดี"
"CBI_2_11","11",105,742,"คลองไทย"
"CBI_2_10","10",103,710,"สังคมประชาธิปไตยไทย"
